,theta_min,theta_max,t_min,t_max,velocity,Peak Stress (MPa),Strain Energy Density (MPa)
3978,1.4061,1.3455,1.05455,2.47394,0.655172,1.69605,0.34336
3979,0.8208,1.222,2.69205,0.92094,0.655172,1.79884,0.34777
3980,0.8005,1.3882,2.28119,1.29382,0.655172,1.89187,0.38414
3981,1.5061,1.535,1.6153,1.78916,0.655172,2.02708,0.3495
3982,0.8207,0.9369,0.89803,2.71286,0.655172,2.7182,0.348
3983,1.5575,0.8547,1.97077,1.55249,0.655172,1.42303,0.33392
3984,0.8798,0.8618,1.46495,2.12119,0.655172,2.01302,0.34034
3985,1.0463,1.3536,1.39684,2.19001,0.655172,1.56999,0.35656
3986,0.8332,1.4141,1.74447,1.82171,0.655172,1.46562,0.31104
3987,1.3704,0.7977,2.66863,0.91916,0.655172,1.60144,0.35131
3988,1.2394,1.4032,1.5832,1.95847,0.655172,1.4928,0.35507
3989,1.3262,1.2077,1.8398,1.73161,0.655172,1.37193,0.35256
3990,1.3906,1.0806,2.79211,0.79467,0.655172,1.57962,0.29171
3991,0.9469,1.1468,1.87898,1.74091,0.655172,1.35969,0.29116
3992,1.5533,1.2767,2.10252,1.37098,0.655172,1.6167,0.3498
3993,1.52,1.1028,1.67725,1.85371,0.655172,1.46576,0.28377
3994,1.1387,1.0254,2.00571,1.61818,0.655172,1.36154,0.35448
3995,1.1762,1.4692,1.76498,1.76918,0.655172,1.78736,0.36752
3996,0.9944,1.285,0.90917,2.7099,0.655172,1.89378,0.32221
3997,1.2656,1.34,1.5267,2.02907,0.655172,1.44869,0.35843
3998,1.1902,1.0246,1.914,1.70409,0.655172,1.29857,0.36421
3999,1.2158,0.969,1.52845,2.08864,0.655172,1.91544,0.35044
4000,1.1981,1.1052,2.00881,1.60445,0.655172,1.31596,0.3265
4001,0.8965,0.8169,0.70226,2.89846,0.655172,3.28834,0.37467
4002,1.3845,1.203,1.44892,2.11323,0.655172,1.53775,0.33466
4003,1.2262,1.1352,2.51942,1.09636,0.655172,1.19815,0.31282
4004,0.8959,1.2083,1.8539,1.75599,0.655172,1.42639,0.29932
4005,0.9412,0.8492,0.93936,2.66971,0.655172,2.92864,0.36846
4006,1.4938,1.4524,1.48139,1.96435,0.655172,1.51451,0.2806
4007,1.075,1.0142,1.86038,1.76571,0.655172,1.42496,0.34126
4008,1.2539,1.2648,1.84718,1.72983,0.655172,1.32455,0.29438
4009,1.2694,1.2551,1.21982,2.36433,0.655172,1.66108,0.35742
4010,1.3834,1.1012,1.32883,2.25549,0.655172,1.55247,0.34449
4011,0.8136,1.1119,1.44981,2.15514,0.655172,1.54895,0.33822
4012,1.3095,1.5068,1.10054,2.38783,0.655172,1.65763,0.3362
4013,1.0687,1.1492,1.43743,2.18677,0.655172,1.49658,0.32413
4014,0.832,1.1715,1.32491,2.28545,0.655172,1.6301,0.3361
4015,1.2826,1.5298,1.26465,2.21821,0.655172,1.55379,0.34843
4016,1.2878,1.3075,1.34416,2.21869,0.655172,1.56447,0.35802
4017,0.9091,1.3079,1.17916,2.42464,0.655172,1.66801,0.32757
4018,1.3735,1.0596,2.65098,0.93853,0.655172,1.26347,0.28197
4019,0.8109,1.5409,2.20225,1.33761,0.655172,2.11097,0.38728
4020,0.8047,1.0452,2.09705,1.49664,0.655172,1.30303,0.35778
4021,1.5344,1.2836,1.44518,2.04586,0.655172,1.52511,0.33634
4022,1.3874,1.1093,1.70918,1.8632,0.655172,1.41799,0.34091
4023,0.8837,1.0136,2.43958,1.17876,0.655172,1.785,0.34625
4024,1.0664,1.2483,1.38692,2.22332,0.655172,1.56659,0.34673
4025,0.9207,0.8093,1.92619,1.65265,0.655172,1.62041,0.33931
4026,1.156,1.0409,2.4091,1.22036,0.655172,1.39956,0.33828
4027,0.926,0.9703,0.95745,2.67574,0.655172,2.51066,0.35148
4028,0.992,1.0933,1.14267,2.49377,0.655172,1.84363,0.34451
4029,0.8429,1.323,1.33252,2.25864,0.655172,1.59793,0.3266
4030,1.0519,1.3247,1.87309,1.72101,0.655172,1.40991,0.35038
4031,1.112,1.2289,2.83137,0.80472,0.655172,1.77318,0.34433
4032,1.5039,0.8218,0.75864,2.82471,0.655172,3.1936,0.37576
4033,0.9021,1.3215,1.84375,1.75047,0.655172,1.376,0.32242
4034,1.079,1.3209,1.83351,1.75877,0.655172,1.33441,0.31437
4035,1.4909,1.1699,1.2581,2.28576,0.655172,1.60344,0.33893
4036,1.4495,0.8805,1.72478,1.83834,0.655172,1.68432,0.35487
4037,1.23,1.5673,2.67823,0.8487,0.655172,1.48793,0.288
4038,1.1691,0.982,1.95427,1.66602,0.655172,1.30952,0.35558
4039,1.549,1.2602,1.36894,2.1263,0.655172,1.4897,0.33277
4040,0.8564,1.5108,1.40411,2.1353,0.655172,1.53058,0.3373
4041,1.5699,1.0967,2.57327,0.93186,0.655172,1.14031,0.28854
4042,0.8478,0.9946,1.70889,1.89251,0.655172,1.60793,0.34567
4043,1.439,1.5202,1.90197,1.53782,0.655172,1.83232,0.32649
4044,1.2553,1.1297,1.67969,1.92151,0.655172,1.43051,0.36273
4045,0.8291,1.4081,2.17456,1.39937,0.655172,1.75171,0.34734
4046,1.4527,1.4904,1.88538,1.56054,0.655172,1.48596,0.32826
4047,0.9738,1.5239,1.90191,1.64166,0.655172,1.98272,0.35351
4048,1.327,1.3379,2.04036,1.50129,0.655172,1.57833,0.33897
4049,1.4402,1.2266,1.4094,2.13176,0.655172,1.53335,0.3503
4050,1.3418,1.0589,0.89702,2.72116,0.655172,2.29701,0.34543
4051,1.1784,1.525,1.93775,1.58,0.655172,1.82575,0.33435
4052,0.9621,1.1811,1.33835,2.28475,0.655172,1.57761,0.33852
4053,1.2864,1.1893,2.12432,1.46193,0.655172,1.24586,0.36148
4054,0.8074,1.3541,2.27546,1.30657,0.655172,1.80587,0.37851
4055,1.2801,0.8252,1.7087,1.88193,0.655172,1.87064,0.38611
4056,1.3002,0.9544,0.68577,2.95419,0.655172,2.94193,0.31785
4057,0.8419,1.3108,1.12209,2.47725,0.655172,1.72855,0.35855
4058,1.3136,1.453,1.33562,2.17096,0.655172,1.58394,0.35421
4059,1.4382,1.564,1.09036,2.33166,0.655172,1.62,0.34455
4060,1.0563,1.2052,1.96338,1.65275,0.655172,1.36778,0.33025
4061,1.0856,1.4168,2.02636,1.54429,0.655172,1.46379,0.35269
4062,1.1655,1.0301,2.55318,1.07996,0.655172,1.63507,0.32832
4063,0.9341,1.0169,1.01486,2.62144,0.655172,2.5665,0.34471
4064,0.8846,0.799,1.98282,1.58462,0.655172,1.52172,0.32456
4065,1.4366,1.3163,2.12207,1.38955,0.655172,2.03043,0.37465
4066,0.8505,1.3887,2.877,0.73478,0.655172,1.67014,0.34396
4067,0.9097,1.3355,1.52319,2.06867,0.655172,1.5071,0.29762
4068,0.9742,1.4313,1.51329,2.0542,0.655172,1.54397,0.32838
4069,0.9876,1.0752,1.7112,1.9141,0.655172,1.4622,0.33552
4070,1.1989,0.8333,1.42379,2.17917,0.655172,2.2146,0.37262
4071,1.0515,1.4341,1.60045,1.96175,0.655172,1.42359,0.32348
4072,0.8725,1.4624,1.94905,1.61208,0.655172,1.68062,0.34394
4073,1.194,1.2175,1.43363,2.16752,0.655172,1.57245,0.32985
4074,0.9623,1.1873,2.57585,1.05709,0.655172,1.75491,0.35453
4075,1.3649,0.9634,2.00322,1.58294,0.655172,1.28931,0.31193
4076,1.408,1.0052,2.10858,1.46478,0.655172,1.11608,0.30059
4077,1.4555,1.2172,1.13696,2.41249,0.655172,1.6574,0.33246
4078,1.3102,0.8055,1.5784,2.00482,0.655172,2.05724,0.37068
4079,1.4577,1.3117,2.4749,1.03605,0.655172,1.99799,0.34875
4080,1.5615,1.4419,2.34033,1.0819,0.655172,2.08697,0.35112
4081,0.9455,1.107,1.5003,2.1239,0.655172,1.69543,0.3568
4082,1.0532,1.1388,2.84458,0.80512,0.655172,1.5124,0.34658
4083,0.8684,1.2001,1.84738,1.75946,0.655172,1.36364,0.30712
4084,1.2686,1.3261,1.47351,2.08622,0.655172,1.49757,0.35517
4085,1.3229,1.0911,1.14092,2.46563,0.655172,1.76392,0.35055
4086,1.3467,1.3372,0.96047,2.59089,0.655172,1.79353,0.34391
4087,1.1098,1.2697,1.93318,1.66775,0.655172,1.34274,0.31832
4088,1.2628,0.903,1.40877,2.20003,0.655172,2.15247,0.36493
4089,1.3726,1.5664,0.73997,2.71095,0.655172,1.90336,0.33733
4090,1.2415,1.2781,2.09674,1.48266,0.655172,1.31295,0.3481
4091,1.2855,0.8039,1.63828,1.94746,0.655172,1.97731,0.35801
4092,0.9191,1.0519,1.34496,2.27999,0.655172,2.0329,0.35053
4093,1.1227,1.0026,1.45197,2.17543,0.655172,1.91722,0.34069
4094,0.7935,1.0283,2.91253,0.69782,0.655172,1.60299,0.34815
4095,1.181,1.5289,1.65769,1.8515,0.655172,1.81171,0.33755
4096,1.4206,0.8648,2.03307,1.5346,0.655172,1.36319,0.35874
4097,1.1349,1.4981,2.49274,1.066,0.655172,1.62489,0.35039
4098,1.4067,1.1326,1.29503,2.27967,0.655172,1.56434,0.35196
4099,0.9199,1.4847,1.34383,2.20706,0.655172,1.57764,0.35432
4100,1.0364,0.9519,2.59532,1.04256,0.655172,1.74724,0.34657
4101,1.0456,0.8154,1.07848,2.5264,0.655172,2.69103,0.38634
4102,0.9381,1.2071,1.89156,1.72261,0.655172,1.40158,0.35689
4103,1.1344,1.0833,1.54116,2.0826,0.655172,1.53403,0.32577
4104,1.495,1.4997,1.53628,1.88856,0.655172,1.69573,0.3503
4105,1.0154,1.151,1.80927,1.81286,0.655172,1.41582,0.30553
4106,1.4237,1.4123,1.92663,1.55898,0.655172,1.52659,0.31832
4107,1.0163,0.8262,2.53568,1.08033,0.655172,1.22867,0.33921
4108,1.3007,0.8741,1.58871,2.00789,0.655172,1.82474,0.34922
4109,1.2838,0.8874,1.23604,2.37284,0.655172,2.40093,0.36262
4110,1.2127,1.1108,1.02307,2.60458,0.655172,1.93117,0.33462
4111,1.009,1.2505,1.85434,1.7557,0.655172,1.3794,0.29781
4112,1.4531,1.168,1.75115,1.7905,0.655172,1.38544,0.33179
4113,1.3493,0.873,1.47939,2.1107,0.655172,1.96737,0.36093
4114,1.3684,1.3911,1.42043,2.09269,0.655172,1.49315,0.33685
4115,1.4027,1.1475,1.78174,1.77935,0.655172,1.37707,0.29115
4116,1.4147,1.179,1.64111,1.91278,0.655172,1.40386,0.3523
4117,1.5564,1.3601,0.82228,2.66436,0.655172,1.84835,0.33328
4118,0.9978,1.2513,1.39926,2.2129,0.655172,1.58028,0.34844
4119,1.5261,1.1378,1.14613,2.39853,0.655172,1.64882,0.34462
4120,1.472,1.2966,1.78886,1.71476,0.655172,1.35438,0.31042
4121,1.0145,0.8332,1.79004,1.80903,0.655172,1.75575,0.34736
4122,0.97,0.8028,1.84307,1.74202,0.655172,1.6937,0.34909
4123,1.15,1.4874,0.99289,2.54054,0.655172,1.77733,0.351
4124,1.0488,1.4243,1.42171,2.1436,0.655172,1.55232,0.35395
4125,1.5428,1.2523,1.36048,2.13975,0.655172,1.49622,0.33608
4126,0.8308,1.1786,2.7222,0.89648,0.655172,1.63657,0.34897
4127,1.5283,1.2423,1.88783,1.60691,0.655172,1.30466,0.31626
4128,1.3667,1.0437,1.60344,1.9833,0.655172,1.63066,0.36021
4129,1.3706,1.3044,1.75213,1.78416,0.655172,1.39772,0.28015
4130,0.7872,1.1045,1.1384,2.47111,0.655172,1.75824,0.3346
4131,0.8155,1.0399,2.04728,1.549,0.655172,1.23153,0.35167
4132,0.8975,1.5179,1.86562,1.67897,0.655172,2.10773,0.35186
4133,1.2639,1.5236,1.71848,1.77421,0.655172,1.66038,0.34513
4134,1.107,1.1565,1.86223,1.75578,0.655172,1.39167,0.364
4135,1.2813,1.2628,1.34834,2.22795,0.655172,1.58346,0.34667
4136,1.0971,0.8241,1.67406,1.92709,0.655172,1.94537,0.35452
4137,0.9004,1.423,1.86858,1.70334,0.655172,1.54442,0.35325
4138,1.0356,1.0349,1.55419,2.07401,0.655172,1.70975,0.34895
4139,1.5314,1.5687,1.03593,2.35142,0.655172,1.63109,0.34627
4140,1.0245,1.5392,1.52091,2.00587,0.655172,2.07065,0.34879
4141,1.3598,1.3258,1.72765,1.80601,0.655172,1.39642,0.31161
4142,1.1467,0.8914,1.02366,2.60434,0.655172,2.70963,0.37422
4143,0.8637,1.0514,1.65065,1.95963,0.655172,1.53872,0.35133
4144,1.3609,0.8118,1.9218,1.65285,0.655172,1.60842,0.37398
4145,1.064,1.3012,1.88753,1.7109,0.655172,1.3627,0.30517
4146,0.8062,1.3151,1.38696,2.19906,0.655172,1.57809,0.346
4147,1.2425,1.3896,1.56165,1.98381,0.655172,1.52954,0.34865
4148,1.0699,0.8046,1.65262,1.94219,0.655172,1.97321,0.35171
4149,1.4133,1.1886,1.13689,2.43162,0.655172,1.67699,0.34682
4150,1.2892,1.3867,1.71885,1.81621,0.655172,1.38821,0.32901
4151,1.1958,1.0428,1.70121,1.91626,0.655172,1.51626,0.32407
4152,0.9665,1.0758,1.41241,2.21562,0.655172,1.64579,0.35333
4153,1.0707,1.149,2.1277,1.4962,0.655172,1.19277,0.33421
4154,1.4872,1.5558,1.98904,1.41806,0.655172,2.02258,0.35256
4155,1.5182,1.3143,1.30548,2.18699,0.655172,1.70618,0.34359
4156,1.0395,1.1948,1.79589,1.82123,0.655172,1.3862,0.35454
4157,1.433,1.2355,1.04282,2.51301,0.655172,1.74026,0.33962
4158,1.1084,1.1174,2.66618,0.97339,0.655172,1.47014,0.31447
4159,1.1275,1.5053,1.44544,2.08075,0.655172,1.47915,0.36198
4160,1.4024,1.3201,1.31284,2.21636,0.655172,1.53213,0.34184
4161,0.7974,1.2469,1.63679,1.95316,0.655172,1.44856,0.32254
4162,1.2979,1.447,1.50073,2.01117,0.655172,1.46643,0.28922
4163,1.2741,1.4702,1.88582,1.62715,0.655172,1.86301,0.33777
4164,0.857,0.9477,1.01383,2.60174,0.655172,2.56072,0.34448
4165,1.2228,1.0441,1.89148,1.7215,0.655172,1.38011,0.32424
4166,1.4976,1.5566,2.47749,0.94047,0.655172,2.04778,0.33199
4167,1.4438,0.8926,1.18263,2.39968,0.655172,2.42933,0.36161
4168,0.951,1.412,2.73676,0.87255,0.655172,2.02006,0.35494
4169,1.4283,0.9699,1.42773,2.15143,0.655172,2.00889,0.33855
4170,1.501,1.1745,1.81709,1.70493,0.655172,1.38302,0.32215
4171,0.97,1.3435,1.53329,2.05823,0.655172,1.48806,0.30689
4172,1.4084,1.5207,0.97263,2.48379,0.655172,1.70296,0.35199
4173,0.8785,1.0481,1.8221,1.78954,0.655172,1.36438,0.32213
4174,1.053,1.1035,0.92476,2.72021,0.655172,2.17798,0.34369
4175,1.294,1.3424,1.80026,1.74718,0.655172,1.39619,0.355
4176,0.9163,0.9535,1.52357,2.08847,0.655172,1.94006,0.33125
4177,1.4457,1.085,2.255,1.29988,0.655172,1.07796,0.32358
4178,1.4362,0.9629,1.64656,1.92447,0.655172,1.71328,0.3175
4179,0.8549,1.0317,2.17339,1.43405,0.655172,1.11753,0.3488
4180,1.2604,1.335,0.76967,2.81034,0.655172,1.99911,0.32776
4181,1.5415,1.2566,1.76075,1.72679,0.655172,1.3716,0.32697
4182,1.2845,0.795,0.94776,2.65205,0.655172,3.0213,0.38772
4183,0.9016,1.2336,2.05103,1.55842,0.655172,1.21595,0.33172
4184,1.2024,0.927,2.16255,1.45387,0.655172,1.22563,0.34543
4185,0.8403,0.8891,0.75013,2.86137,0.655172,3.07014,0.35371
4186,1.1998,1.2191,1.7697,1.82711,0.655172,1.42966,0.32697
4187,1.0056,1.1862,1.87558,1.7433,0.655172,1.38774,0.29843
4188,0.8193,1.4565,1.63842,1.91433,0.655172,1.49741,0.33808
4189,1.3879,1.3826,1.75413,1.7531,0.655172,1.4064,0.3305
4190,0.8892,1.4708,2.36358,1.21062,0.655172,1.87334,0.33382
4191,1.2066,0.9012,1.9564,1.65478,0.655172,1.53171,0.33896
4192,1.162,0.9909,1.8561,1.76473,0.655172,1.46587,0.34295
4193,1.4501,1.2824,2.29023,1.22708,0.655172,1.83528,0.37511
4194,1.0238,0.9178,0.85683,2.78148,0.655172,2.87684,0.35662
4195,1.0044,1.1208,2.26991,1.3596,0.655172,1.06234,0.33218
4196,0.9269,0.798,0.80558,2.78784,0.655172,3.20095,0.38177
4197,1.273,1.4589,1.50612,2.00775,0.655172,1.51577,0.35439
4198,1.3307,1.1615,1.45136,2.13281,0.655172,1.50781,0.32832
4199,1.1018,1.1084,2.38683,1.24405,0.655172,1.15851,0.33358
4200,1.4143,1.5311,2.29364,1.16231,0.655172,1.93546,0.34779
4201,1.3022,1.3555,0.91367,2.64385,0.655172,1.8332,0.33659
4202,1.3017,1.1334,1.7045,1.88633,0.655172,1.42665,0.35264
4203,1.2774,1.3492,0.87429,2.69254,0.655172,1.88462,0.32231
4204,0.9684,1.4475,1.80297,1.76241,0.655172,1.56407,0.30182
4205,0.8529,1.4923,2.35515,1.20977,0.655172,1.87589,0.35017
4206,0.9396,1.2749,1.84053,1.76428,0.655172,1.44403,0.28724
4207,1.0571,1.2388,1.63452,1.97544,0.655172,1.43482,0.2815
4208,1.1672,1.3483,1.00344,2.57909,0.655172,1.80286,0.34617
4209,1.4339,0.9637,1.37236,2.20734,0.655172,2.09125,0.35411
4210,1.2667,1.3088,1.3318,2.23567,0.655172,1.57735,0.33915
4211,0.9474,0.9756,1.69322,1.92415,0.655172,1.68697,0.34343
4212,1.0814,1.4812,2.78697,0.80278,0.655172,1.83262,0.34669
4213,1.0348,1.5496,1.18631,2.33374,0.655172,1.84496,0.35699
4214,1.3849,0.8426,1.3452,2.23723,0.655172,2.23356,0.37682
4215,1.2453,1.3475,1.14795,2.41665,0.655172,1.68774,0.33561
4216,1.473,0.9792,1.84994,1.70581,0.655172,1.36744,0.33463
4217,1.0312,1.1006,1.82837,1.79709,0.655172,1.3798,0.31318
4218,1.4904,1.3023,1.42011,2.08246,0.655172,1.49806,0.33827
4219,1.4514,1.0271,2.10609,1.45207,0.655172,1.36524,0.32275
4220,1.3568,1.5003,1.57641,1.89733,0.655172,1.71932,0.32898
4221,1.538,0.9769,1.78007,1.7547,0.655172,1.44667,0.3144
4222,1.1572,1.496,2.12816,1.41032,0.655172,2.15513,0.36225
4223,1.4647,1.4302,0.69581,2.79847,0.655172,2.34281,0.33871
4224,1.124,1.2105,1.63759,1.97164,0.655172,1.41791,0.28246
4225,0.7887,1.159,2.32912,1.26582,0.655172,1.78435,0.34302
4226,1.5613,1.0844,1.50387,2.0204,0.655172,1.49522,0.33627
4227,0.9458,1.2454,1.36525,2.24779,0.655172,1.56465,0.30322
4228,1.1542,0.8011,2.55825,1.05735,0.655172,1.33517,0.33453
4229,0.9801,1.4991,1.35419,2.19013,0.655172,1.53949,0.36548
4230,1.2375,1.3384,1.47189,2.0911,0.655172,1.46575,0.33862
4231,1.0206,1.1724,1.04759,2.58604,0.655172,1.79602,0.36275
4232,1.0884,1.264,2.13758,1.46997,0.655172,1.33644,0.3499
4233,0.8766,0.8826,1.61083,1.97821,0.655172,1.75915,0.3369
4234,1.0036,1.3737,0.83963,2.75721,0.655172,1.93903,0.32507
4235,1.195,1.0734,1.75087,1.86488,0.655172,1.40149,0.31378
4236,0.9297,1.0494,1.7509,1.86898,0.655172,1.45145,0.32434
4237,0.879,0.8224,1.2514,2.32607,0.655172,2.42919,0.36364
4238,1.3543,1.4372,1.2856,2.21658,0.655172,1.5331,0.35336
4239,1.1508,1.012,2.26538,1.36138,0.655172,1.3437,0.34037
4240,1.2241,1.5702,0.61365,2.87598,0.655172,2.08329,0.33394
4241,1.4846,1.372,2.44845,1.03422,0.655172,2.03384,0.35416
4242,1.5093,1.1637,1.08259,2.46568,0.655172,2.10513,0.35478
4243,1.1402,1.2096,2.17908,1.43232,0.655172,1.22765,0.31084
4244,1.2763,0.9159,1.77086,1.83218,0.655172,1.55835,0.35432
4245,1.3888,0.9354,2.66297,0.92778,0.655172,1.25588,0.28963
4246,1.3912,1.509,1.72171,1.73794,0.655172,1.68523,0.34679
4247,1.5076,0.9252,1.45631,2.09928,0.655172,1.98724,0.36065
4248,1.1923,1.2729,1.40475,2.18513,0.655172,1.54106,0.33631
4249,1.2137,1.4015,2.14238,1.41347,0.655172,2.12061,0.38043
4250,1.5081,1.4422,1.38255,2.06379,0.655172,1.50583,0.32566
4251,1.034,0.9287,2.16865,1.45418,0.655172,1.21297,0.34122
4252,1.4983,1.5035,2.16649,1.26016,0.655172,1.75047,0.36623
4253,1.5291,1.2789,2.13616,1.34762,0.655172,1.64921,0.33626
4254,0.8362,1.1903,2.4385,1.17122,0.655172,1.3976,0.33822
4255,0.9077,0.9553,1.42203,2.19076,0.655172,2.06853,0.33293
4256,1.0546,1.4648,2.94749,0.66055,0.655172,1.73612,0.34031
4257,1.1717,1.1156,2.23411,1.38519,0.655172,1.31545,0.33902
4258,1.4862,1.5254,0.8066,2.62839,0.655172,1.83394,0.33984
4259,1.0433,1.1309,1.63999,1.98413,0.655172,1.42098,0.32074
4260,1.2196,0.7877,1.69325,1.895,0.655172,1.94269,0.37586
4261,1.3637,0.8407,2.87865,0.7247,0.655172,1.05121,0.28433
4262,1.1739,0.8962,1.86848,1.74452,0.655172,1.58761,0.35644
4263,0.9831,1.1529,0.73947,2.91069,0.655172,2.77441,0.33441
4264,1.314,1.4376,2.86158,0.68855,0.655172,1.9898,0.29824
4265,1.251,1.0001,2.75468,0.87327,0.655172,1.49578,0.339
4266,1.1199,1.5218,1.01705,2.50573,0.655172,1.74305,0.35052
4267,1.4692,1.4677,2.21634,1.23702,0.655172,1.65948,0.35524
4268,0.8238,1.4196,2.02767,1.53949,0.655172,1.28869,0.3299
4269,1.1441,1.0955,1.51429,2.10822,0.655172,1.51912,0.31255
4270,1.5114,1.2405,2.89286,0.6236,0.655172,1.52532,0.30696
4271,1.2099,0.9462,1.4271,2.19131,0.655172,2.1028,0.35056
4272,1.4378,0.7912,1.73292,1.82112,0.655172,1.81305,0.36623
4273,1.2182,1.2586,1.37862,2.21065,0.655172,1.72333,0.31354
4274,1.3189,0.9081,0.86202,2.76098,0.655172,2.86931,0.36068
4275,1.1578,1.565,2.01096,1.49869,0.655172,2.05787,0.35659
4276,1.3619,0.8575,1.47397,2.1118,0.655172,2.02035,0.37028
4277,0.9068,0.9722,1.81199,1.79846,0.655172,1.50852,0.34756
4278,0.9108,1.3784,2.31869,1.27552,0.655172,1.80356,0.34404
4279,0.9437,0.9482,2.06005,1.55474,0.655172,1.25918,0.33091
4280,1.3582,1.2658,1.50203,2.05119,0.655172,1.45098,0.33611
4281,0.9856,1.5488,2.12615,1.41669,0.655172,2.12342,0.35349
4282,0.9501,1.491,1.30214,2.24639,0.655172,1.59378,0.35241
4283,0.8096,0.9656,1.25763,2.33991,0.655172,2.25324,0.3292
4284,0.9252,1.0335,2.131,1.48945,0.655172,1.14304,0.3386
4285,1.5682,1.494,2.59401,0.815,0.655172,1.87876,0.317
4286,0.9869,1.1346,1.89185,1.73113,0.655172,1.42198,0.3231
4287,1.0818,1.4135,0.96555,2.60721,0.655172,1.81706,0.33797
4288,1.1294,1.2878,1.44622,2.14861,0.655172,1.53959,0.32262
4289,1.5174,0.9754,2.45675,1.08254,0.655172,1.60989,0.33174
4290,0.8449,1.3408,1.8573,1.72691,0.655172,1.36829,0.34224
4291,1.0081,1.2159,2.14846,1.4704,0.655172,1.38524,0.35325
4292,1.0406,1.226,2.31993,1.30116,0.655172,1.32669,0.30714
4293,1.381,1.464,1.77062,1.71048,0.655172,1.67432,0.33223
4294,1.098,1.0532,2.20851,1.42063,0.655172,1.08732,0.331
4295,1.0018,0.9239,2.61077,1.02282,0.655172,1.52178,0.3271
4296,1.5602,1.1288,2.64848,0.85765,0.655172,1.62653,0.31042
4297,1.1456,1.1404,1.80049,1.81543,0.655172,1.47027,0.30721
4298,1.0755,1.2462,2.14338,1.46836,0.655172,1.18655,0.3438
4299,1.217,1.1229,2.75303,0.87462,0.655172,1.34541,0.29442
4300,1.0805,1.4937,1.96413,1.58214,0.655172,1.39717,0.33841
4301,0.9238,0.999,2.42839,1.19613,0.655172,1.33344,0.35391
4302,0.9968,1.5361,1.15378,2.37564,0.655172,1.66983,0.35701
4303,1.0645,1.2372,1.30612,2.3079,0.655172,1.81611,0.35712
4304,0.9941,1.0773,1.59503,2.03151,0.655172,1.52513,0.31185
4305,1.4776,1.0065,0.8968,2.69494,0.655172,2.43521,0.35847
4306,0.9834,1.1603,2.77699,0.86763,0.655172,1.77104,0.32731
4307,1.5688,1.2615,2.63167,0.84376,0.655172,1.79022,0.32436
4308,1.1077,1.4796,1.75257,1.78963,0.655172,1.80527,0.36559
4309,0.9604,0.7903,1.42611,2.153,0.655172,2.30095,0.37235
4310,1.282,1.0942,1.24863,2.3613,0.655172,1.65418,0.35979
4311,0.8025,1.2366,1.8203,1.77042,0.655172,1.41009,0.31223
4312,1.0628,1.0072,1.84723,1.77876,0.655172,1.45982,0.3387
4313,1.5239,0.914,2.4261,1.11213,0.655172,1.53958,0.34845
4314,1.3498,1.3465,1.65536,1.87548,0.655172,1.4271,0.30886
4315,1.2275,1.0798,1.4023,2.21351,0.655172,1.63303,0.35292
4316,1.0988,1.0556,2.19776,1.43108,0.655172,1.08867,0.33873
4317,1.4666,0.8265,1.42278,2.13661,0.655172,2.14941,0.37017
4318,1.1971,1.4968,1.69432,1.82442,0.655172,1.66566,0.36564
4319,0.8765,1.417,1.99594,1.57799,0.655172,1.54836,0.32199
4320,1.3767,1.1401,1.24698,2.33611,0.655172,1.57947,0.34859
4321,1.4091,1.153,2.41985,1.14074,0.655172,1.51955,0.36447
4322,1.3949,1.1184,1.4076,2.16859,0.655172,1.72654,0.35414
4323,0.8708,0.9875,1.9195,1.68561,0.655172,1.34699,0.32541
4324,0.9672,1.4509,1.67999,1.8827,0.655172,1.42925,0.28537
4325,1.5216,1.1617,1.08489,2.4597,0.655172,1.71183,0.33854
4326,1.2142,1.0705,1.95043,1.66263,0.655172,1.36239,0.35805
4327,1.4435,1.1741,1.33125,2.22361,0.655172,1.55958,0.33968
4328,1.4187,1.0377,1.67189,1.9001,0.655172,1.52625,0.35533
4329,1.1152,1.4833,1.56148,1.97577,0.655172,1.48848,0.31963
4330,1.0984,0.9848,1.20905,2.42453,0.655172,2.24517,0.35387
4331,1.2441,0.875,2.7557,0.86984,0.655172,1.29324,0.31033
4332,1.4604,1.0822,2.2974,1.25285,0.655172,1.46965,0.36064
4333,1.0693,1.0241,2.01253,1.61479,0.655172,1.30093,0.32442
4334,0.8436,0.9568,2.58402,1.02236,0.655172,1.24849,0.32595
4335,1.1379,1.3968,1.79882,1.76583,0.655172,1.42795,0.35403
4336,1.2682,1.0661,2.41776,1.19248,0.655172,1.74452,0.37126
4337,0.7912,1.1392,1.7324,1.8614,0.655172,1.42208,0.32338
4338,1.4969,1.0092,1.37172,2.18847,0.655172,1.93081,0.34588
4339,1.447,1.358,2.58708,0.91995,0.655172,2.06752,0.34133
4340,1.0945,1.3729,1.4259,2.15063,0.655172,1.56177,0.32759
4341,1.3148,1.1756,1.28298,2.30704,0.655172,1.8358,0.35873
4342,1.2955,1.3237,1.79793,1.75431,0.655172,1.45292,0.31764
4343,1.2382,1.5183,1.53951,1.95968,0.655172,1.64073,0.32945
4344,1.2908,1.1242,2.42053,1.17923,0.655172,1.24784,0.32615
4345,1.1908,0.9231,2.10032,1.51611,0.655172,1.28432,0.34146
4346,1.3304,0.8149,1.46473,2.11912,0.655172,2.16788,0.38762
4347,1.0111,0.9108,2.76858,0.87142,0.655172,1.55586,0.31951
